compte_id,client_id,agence_id,numero_compte,rib,type_compte,devise,solde,solde_disponible,solde_moyen_30j,solde_moyen_90j,decouvert_autorise,taux_interet,frais_tenue_compte,date_ouverture,date_fermeture,statut_compte,plafond_retrait_jour,plafond_paiement_jour,nombre_cotitulaires,carte_associee,chequier,date_derniere_operation,nombre_transactions_30j,volume_transactions_30j,niveau_risque,indicateur_fraude,date_creation,date_derniere_maj
CPT-000092,CLI-000071,AG-SET-01,9860470658,230629000000000172854857,Compte épargne,MAD,18791.87,18791.87,18791.87,18791.87,4113.18,0.0192,18.62,2026-02-10,,Actif,10000,50000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.551798,2026-09-11 14:41:42.551798
CPT-000093,CLI-000072,AG-SAF-01,2623186271,230387000000000173646757,Compte professionnel,MAD,244288.23,244288.23,244288.23,244288.23,51016.11,0.0,10.13,2018-08-16,,Actif,10000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:42.551798,2026-09-11 14:41:42.551798
CPT-000094,CLI-000072,AG-SAF-01,4562017479,230387000000000174438656,Compte professionnel,MAD,312569.06,312569.06,312569.06,312569.06,62490.51,0.0,14.01,2024-04-09,,Actif,5000,10000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.552802,2026-09-11 14:41:42.552802
CPT-000095,CLI-000073,AG-BÉN-01,3637314401,230145000000000175230538,Compte épargne,MAD,6643.85,6643.85,6643.85,6643.85,1407.97,0.0144,22.75,2019-11-21,,Actif,20000,10000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.552802,2026-09-11 14:41:42.552802
CPT-000096,CLI-000073,AG-BÉN-01,8447209108,230145000000000176022437,Compte professionnel,MAD,1571.95,1571.95,1571.95,1571.95,442.87,0.0,32.65,2020-03-01,,Actif,10000,50000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.552802,2026-09-11 14:41:42.552802
CPT-000097,CLI-000074,AG-CAS-01,1278215136,230985000000000176814357,Compte entreprise,MAD,16108.33,16108.33,16108.33,16108.33,3016.67,0.0,43.55,2020-04-14,,Actif,5000,20000,2,False,True,,0,0,Faible,False,2026-09-11 14:41:42.553822,2026-09-11 14:41:42.553822
CPT-000098,CLI-000074,AG-CAS-01,9557057108,230985000000000177606256,Compte entreprise,MAD,9012.08,9012.08,9012.08,9012.08,2327.79,0.0,19.17,2023-08-08,,Actif,5000,50000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:42.553822,2026-09-11 14:41:42.553822
CPT-000099,CLI-000075,AG-SAF-01,8005616620,230387000000000178398160,Compte épargne,MAD,22469.41,22469.41,22469.41,22469.41,3403.18,0.0127,14.86,2018-06-14,,Actif,10000,10000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:42.554806,2026-09-11 14:41:42.554806
CPT-000100,CLI-000076,AG-RAB-02,6698393081,230490000000000179190045,Compte jeune,MAD,1445.81,1445.81,1445.81,1445.81,189.67,0.0,44.15,2017-02-20,,Actif,20000,20000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:42.554806,2026-09-11 14:41:42.554806
CPT-000101,CLI-000076,AG-RAB-02,8327683593,230490000000000179981962,Compte professionnel,MAD,18159.05,18159.05,18159.05,18159.05,5346.25,0.0,46.94,2025-12-07,,Actif,5000,50000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.554806,2026-09-11 14:41:42.554806
CPT-000102,CLI-000077,AG-FÈS-02,3254319216,230417000000000180773851,Compte entreprise,MAD,163444.38,163444.38,163444.38,163444.38,24953.86,0.0,23.25,2019-06-23,,Actif,10000,20000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:42.554806,2026-09-11 14:41:42.554806
CPT-000103,CLI-000077,AG-FÈS-02,5889040250,230417000000000181565750,Compte épargne,MAD,9669.46,9669.46,9669.46,9669.46,1536.28,0.0294,18.61,2023-11-23,,Actif,10000,10000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.555820,2026-09-11 14:41:42.555820
CPT-000104,CLI-000078,AG-CAS-03,7456136058,230985000000000182357659,Compte courant,MAD,11937.38,11937.38,11937.38,11937.38,1958.55,0.0,29.91,2022-09-18,,Actif,5000,50000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.555820,2026-09-11 14:41:42.555820
CPT-000105,CLI-000079,AG-TAN-02,1559455732,230609000000000183149551,Compte courant,MAD,14969.88,14969.88,14969.88,14969.88,1766.74,0.0,19.4,2024-01-29,,Actif,20000,20000,1,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.555820,2026-09-11 14:41:42.555820
CPT-000106,CLI-000080,AG-FÈS-01,8497125329,230417000000000183941447,Compte jeune,MAD,1493.57,1493.57,1493.57,1493.57,413.54,0.0,32.19,2018-07-19,,Actif,10000,10000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.556969,2026-09-11 14:41:42.556969
CPT-000107,CLI-000081,AG-MAR-02,9222724230,230910000000000184733344,Compte épargne,MAD,11845.59,11845.59,11845.59,11845.59,1730.38,0.024,26.7,2019-01-06,,Actif,10000,20000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.556969,2026-09-11 14:41:42.556969
CPT-000108,CLI-000082,AG-RAB-02,8089891328,230490000000000185525246,Compte professionnel,MAD,264659.47,264659.47,264659.47,264659.47,68389.98,0.0,43.77,2017-09-23,,Actif,20000,10000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.557797,2026-09-11 14:41:42.557797
CPT-000109,CLI-000083,AG-MOH-01,7043170556,230010000000000186317133,Compte professionnel,MAD,66349.71,66349.71,66349.71,66349.71,19692.39,0.0,28.71,2023-03-16,,Actif,20000,10000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.559810,2026-09-11 14:41:42.559810
CPT-000110,CLI-000084,AG-FÈS-02,3499728158,230417000000000187109043,Compte épargne,MAD,85504.79,85504.79,85504.79,85504.79,11411.68,0.02,35.42,2021-07-16,,Actif,5000,50000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:42.560807,2026-09-11 14:41:42.560807
CPT-000111,CLI-000085,AG-LAÂ-01,6671131377,230959000000000187900962,Compte professionnel,MAD,185842.37,185842.37,185842.37,185842.37,47111.43,0.0,40.25,2023-04-08,,Actif,20000,50000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.561824,2026-09-11 14:41:42.561824
CPT-000112,CLI-000085,AG-LAÂ-01,6606452484,230959000000000188692870,Compte jeune,MAD,2385.8,2385.8,2385.8,2385.8,605.27,0.0,35.12,2021-06-02,,Actif,20000,10000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.561824,2026-09-11 14:41:42.561824
CPT-000113,CLI-000086,AG-SAL-01,6298618324,230521000000000189484754,Compte courant,MAD,17359.54,17359.54,17359.54,17359.54,4686.35,0.0,26.63,2023-08-25,,Actif,20000,20000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:42.562801,2026-09-11 14:41:42.562801
CPT-000114,CLI-000087,AG-SAL-01,2050962243,230521000000000190276644,Compte épargne,MAD,32599.36,32599.36,32599.36,32599.36,4882.33,0.0258,23.96,2024-11-06,,Actif,10000,50000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.562801,2026-09-11 14:41:42.562801
CPT-000115,CLI-000088,AG-KÉN-01,3350115406,230850000000000191068548,Compte épargne,MAD,11665.74,11665.74,11665.74,11665.74,2731.75,0.0161,14.52,2023-02-02,,Actif,5000,50000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.563798,2026-09-11 14:41:42.563798
CPT-000116,CLI-000088,AG-KÉN-01,7257477782,230850000000000191860447,Compte courant,MAD,16577.93,16577.93,16577.93,16577.93,1916.37,0.0,48.83,2021-02-09,,Actif,5000,20000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.563798,2026-09-11 14:41:42.563798
CPT-000117,CLI-000089,AG-CAS-04,8029608728,230985000000000192652355,Compte professionnel,MAD,228013.49,228013.49,228013.49,228013.49,46894.51,0.0,43.51,2024-07-30,,Actif,5000,10000,1,True,False,,0,0,Faible,False,2026-09-11 14:41:42.564798,2026-09-11 14:41:42.564798
CPT-000118,CLI-000089,AG-CAS-04,5780963088,230985000000000193444254,Compte courant,MAD,8373.93,8373.93,8373.93,8373.93,1756.54,0.0,31.81,2026-02-18,,Actif,20000,20000,1,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.564798,2026-09-11 14:41:42.564798
CPT-000119,CLI-000090,AG-MAR-02,2564614494,230910000000000194236141,Compte courant,MAD,8748.17,8748.17,8748.17,8748.17,1924.85,0.0,24.76,2022-09-28,,Actif,10000,50000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.564798,2026-09-11 14:41:42.564798
CPT-000120,CLI-000091,AG-TAN-01,4562500653,230609000000000195028045,Compte professionnel,MAD,119433.76,119433.76,119433.76,119433.76,27602.02,0.0,12.48,2023-03-14,,Actif,20000,50000,1,False,True,,0,0,Faible,False,2026-09-11 14:41:42.565799,2026-09-11 14:41:42.565799
CPT-000121,CLI-000092,AG-MEK-01,1967601140,230742000000000195819960,Compte courant,MAD,12063.47,12063.47,12063.47,12063.47,2314.81,0.0,40.0,2019-07-30,,Actif,20000,20000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:42.566802,2026-09-11 14:41:42.566802
CPT-000122,CLI-000093,AG-TÉT-01,6038570990,230868000000000196611859,Compte courant,MAD,7232.38,7232.38,7232.38,7232.38,1320.73,0.0,44.54,2022-04-28,,Actif,5000,20000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.566971,2026-09-11 14:41:42.566971
CPT-000123,CLI-000094,AG-RAB-01,2058640813,230490000000000197403749,Compte courant,MAD,1841.11,1841.11,1841.11,1841.11,216.41,0.0,39.86,2017-07-03,,Actif,10000,20000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.567799,2026-09-11 14:41:42.567799
CPT-000124,CLI-000095,AG-MEK-01,5143720278,230742000000000198195657,Compte entreprise,MAD,50620.36,50620.36,50620.36,50620.36,13672.87,0.0,27.27,2026-02-19,,Actif,10000,10000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.567799,2026-09-11 14:41:42.567799
CPT-000125,CLI-000096,AG-FÈS-02,8432597544,230417000000000198987564,Compte entreprise,MAD,19018.73,19018.73,19018.73,19018.73,4947.91,0.0,45.54,2021-02-20,,Actif,10000,10000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.567799,2026-09-11 14:41:42.567799
CPT-000126,CLI-000097,AG-EL -01,5514491160,230782000000000199779468,Compte épargne,MAD,25486.7,25486.7,25486.7,25486.7,6161.04,0.0127,31.29,2022-09-12,,Actif,20000,20000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.568823,2026-09-11 14:41:42.568823
CPT-000127,CLI-000098,AG-KHE-01,7826577264,230941000000000200571337,Compte épargne,MAD,18709.96,18709.96,18709.96,18709.96,2370.86,0.0202,42.05,2017-09-05,,Actif,5000,50000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.568823,2026-09-11 14:41:42.568823
CPT-000128,CLI-000098,AG-KHE-01,1766685457,230941000000000201363236,Compte courant,MAD,18051.67,18051.67,18051.67,18051.67,3811.98,0.0,47.03,2018-01-06,,Actif,10000,20000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.568823,2026-09-11 14:41:42.568823
CPT-000129,CLI-000099,AG-FÈS-02,1524498170,230417000000000202155133,Compte courant,MAD,1211.5,1211.5,1211.5,1211.5,188.89,0.0,10.38,2021-11-22,,Actif,10000,50000,2,False,True,,0,0,Faible,False,2026-09-11 14:41:42.568823,2026-09-11 14:41:42.568823
CPT-000130,CLI-000100,AG-AGA-02,6496550932,230584000000000202947046,Compte courant,MAD,20916.2,20916.2,20916.2,20916.2,5592.27,0.0,18.35,2020-11-27,,Actif,20000,50000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.569821,2026-09-11 14:41:42.569821
CPT-000131,CLI-000100,AG-AGA-02,5009405650,230584000000000203738954,Compte épargne,MAD,1525.14,1525.14,1525.14,1525.14,341.61,0.0176,49.06,2026-06-14,,Actif,10000,50000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.569821,2026-09-11 14:41:42.569821
CPT-000132,CLI-000101,AG-MOH-01,4586469023,230010000000000204530828,Compte courant,MAD,1561.68,1561.68,1561.68,1561.68,231.52,0.0,11.3,2026-07-26,,Actif,20000,50000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:42.569821,2026-09-11 14:41:42.569821
CPT-000133,CLI-000102,AG-RAB-03,8042022279,230490000000000205322739,Compte courant,MAD,1427.43,1427.43,1427.43,1427.43,388.45,0.0,26.01,2026-04-20,,Actif,5000,20000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:42.569821,2026-09-11 14:41:42.569821
CPT-000134,CLI-000103,AG-MEK-01,6632656663,230742000000000206114638,Compte courant,MAD,6282.62,6282.62,6282.62,6282.62,1079.1,0.0,31.23,2019-05-02,,Actif,10000,10000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.570821,2026-09-11 14:41:42.570821
CPT-000135,CLI-000104,AG-FÈS-01,3106823591,230417000000000206906545,Compte épargne,MAD,7846.62,7846.62,7846.62,7846.62,882.76,0.017,36.68,2022-10-02,,Actif,10000,50000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.570821,2026-09-11 14:41:42.570821
CPT-000136,CLI-000104,AG-FÈS-01,3714326854,230417000000000207698453,Compte jeune,MAD,5142.07,5142.07,5142.07,5142.07,1370.16,0.0,14.97,2024-08-30,,Actif,5000,20000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:42.570821,2026-09-11 14:41:42.570821
CPT-000137,CLI-000105,AG-CAS-04,3042673639,230985000000000208490353,Compte courant,MAD,1366.32,1366.32,1366.32,1366.32,378.72,0.0,28.3,2016-12-16,,Actif,5000,10000,1,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.570821,2026-09-11 14:41:42.570821
CPT-000138,CLI-000106,AG-KHO-01,8820673474,230924000000000209282245,Compte courant,MAD,6525.16,6525.16,6525.16,6525.16,1541.06,0.0,31.54,2026-07-24,,Actif,5000,20000,1,True,False,,0,0,Faible,False,2026-09-11 14:41:42.571821,2026-09-11 14:41:42.571821
CPT-000139,CLI-000107,AG-SAF-01,4344684050,230387000000000210074138,Compte courant,MAD,1741.69,1741.69,1741.69,1741.69,447.98,0.0,44.23,2026-07-17,,Actif,10000,10000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.571821,2026-09-11 14:41:42.571821
CPT-000140,CLI-000108,AG-TAN-02,7654584271,230609000000000210866043,Compte courant,MAD,6823.24,6823.24,6823.24,6823.24,875.01,0.0,36.44,2019-08-06,,Actif,20000,50000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:42.571821,2026-09-11 14:41:42.571821
CPT-000141,CLI-000109,AG-CAS-06,2419548278,230985000000000211657958,Compte courant,MAD,5046.85,5046.85,5046.85,5046.85,981.23,0.0,22.58,2025-06-12,,Actif,10000,50000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.572820,2026-09-11 14:41:42.572820
CPT-000142,CLI-000110,AG-RAB-01,2519202465,230490000000000212449848,Compte courant,MAD,1111.17,1111.17,1111.17,1111.17,302.53,0.0,43.08,2024-01-15,,Actif,10000,50000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.572820,2026-09-11 14:41:42.572820
CPT-000143,CLI-000111,AG-MAR-02,8465648719,230910000000000213241735,Compte courant,MAD,681.68,681.68,681.68,681.68,199.84,0.0,30.72,2018-09-24,,Actif,20000,20000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.572820,2026-09-11 14:41:42.572820
CPT-000144,CLI-000112,AG-CAS-04,4887990450,230985000000000214033646,Compte courant,MAD,5741.22,5741.22,5741.22,5741.22,845.77,0.0,13.49,2016-10-31,,Actif,10000,50000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:42.572820,2026-09-11 14:41:42.572820
CPT-000145,CLI-000112,AG-CAS-04,1537652480,230985000000000214825554,Compte courant,MAD,6468.69,6468.69,6468.69,6468.69,867.0,0.0,30.72,2019-02-23,,Actif,10000,50000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.573801,2026-09-11 14:41:42.573801
CPT-000146,CLI-000113,AG-SAF-01,1737530290,230387000000000215617449,Compte professionnel,MAD,113085.39,113085.39,113085.39,113085.39,16530.72,0.0,33.79,2025-07-22,,Actif,5000,20000,1,False,True,,0,0,Faible,False,2026-09-11 14:41:42.573801,2026-09-11 14:41:42.573801
CPT-000147,CLI-000114,AG-NAD-01,4486777085,230500000000000216409335,Compte entreprise,MAD,5387.98,5387.98,5387.98,5387.98,605.43,0.0,41.98,2022-07-20,,Actif,20000,20000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.574804,2026-09-11 14:41:42.574804
CPT-000148,CLI-000115,AG-SAF-01,6458665351,230387000000000217201238,Compte courant,MAD,23199.46,23199.46,23199.46,23199.46,3810.8,0.0,46.95,2022-05-23,,Actif,5000,10000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.575801,2026-09-11 14:41:42.575801
CPT-000149,CLI-000116,AG-EL -01,8465026035,230782000000000217993154,Compte épargne,MAD,13203.56,13203.56,13203.56,13203.56,3336.03,0.0293,28.76,2018-07-07,,Actif,10000,10000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.575801,2026-09-11 14:41:42.575801
CPT-000150,CLI-000116,AG-EL -01,1901802786,230782000000000218785053,Compte professionnel,MAD,78232.18,78232.18,78232.18,78232.18,20732.21,0.0,26.06,2020-12-16,,Actif,5000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:42.575801,2026-09-11 14:41:42.575801
CPT-000151,CLI-000117,AG-CAS-05,6723122222,230985000000000219576966,Compte courant,MAD,476.13,476.13,476.13,476.13,66.36,0.0,39.38,2020-09-30,,Actif,10000,50000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:42.575801,2026-09-11 14:41:42.575801
CPT-000152,CLI-000117,AG-CAS-05,9015974001,230985000000000220368856,Compte épargne,MAD,3052.76,3052.76,3052.76,3052.76,581.99,0.0112,10.93,2025-09-08,,Actif,20000,20000,1,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.576800,2026-09-11 14:41:42.576800
CPT-000153,CLI-000118,AG-EL -01,9672744817,230782000000000221160741,Compte courant,MAD,9441.01,9441.01,9441.01,9441.01,2216.34,0.0,47.46,2019-04-19,,Actif,20000,10000,1,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.576800,2026-09-11 14:41:42.576800
CPT-000154,CLI-000119,AG-FÈS-01,1898441851,230417000000000221952644,Compte entreprise,MAD,102991.17,102991.17,102991.17,102991.17,18739.39,0.0,25.42,2022-03-05,,Actif,10000,20000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.576800,2026-09-11 14:41:42.576800
CPT-000155,CLI-000120,AG-KHO-01,8183281616,230924000000000222744546,Compte courant,MAD,3443.56,3443.56,3443.56,3443.56,388.51,0.0,10.56,2022-05-14,,Actif,10000,10000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.577800,2026-09-11 14:41:42.577800
CPT-000156,CLI-000120,AG-KHO-01,2665485708,230924000000000223536445,Compte courant,MAD,11954.59,11954.59,11954.59,11954.59,3212.89,0.0,10.28,2019-02-02,,Actif,5000,50000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.577800,2026-09-11 14:41:42.577800
CPT-000157,CLI-000121,AG-AGA-01,5918148433,230584000000000224328346,Compte professionnel,MAD,38892.0,38892.0,38892.0,38892.0,6903.16,0.0,13.25,2016-11-18,,Actif,5000,50000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.577800,2026-09-11 14:41:42.577800
CPT-000158,CLI-000122,AG-CAS-06,1552227190,230985000000000225120241,Compte courant,MAD,4226.8,4226.8,4226.8,4226.8,1162.58,0.0,26.53,2020-11-17,,Actif,5000,10000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.577800,2026-09-11 14:41:42.577800
CPT-000159,CLI-000123,AG-TAN-01,1034206213,230609000000000225912142,Compte professionnel,MAD,310672.39,310672.39,310672.39,310672.39,57224.8,0.0,30.46,2019-11-07,,Actif,20000,20000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.578800,2026-09-11 14:41:42.578800
CPT-000160,CLI-000124,AG-MAR-02,4361570677,230910000000000226704036,Compte épargne,MAD,3083.87,3083.87,3083.87,3083.87,562.19,0.0161,23.35,2025-11-26,,Actif,20000,50000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.578800,2026-09-11 14:41:42.578800
CPT-000161,CLI-000125,AG-NAD-01,8876168673,230500000000000227495948,Compte professionnel,MAD,47406.46,47406.46,47406.46,47406.46,12287.71,0.0,44.89,2023-08-28,,Actif,10000,50000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:42.578800,2026-09-11 14:41:42.578800
CPT-000162,CLI-000126,AG-TAN-01,8747480304,230609000000000228287857,Compte courant,MAD,14764.91,14764.91,14764.91,14764.91,1722.91,0.0,46.03,2022-06-07,,Actif,20000,10000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:42.579800,2026-09-11 14:41:42.579800
CPT-000163,CLI-000127,AG-CAS-05,9375959463,230985000000000229079763,Compte courant,MAD,38091.82,38091.82,38091.82,38091.82,9851.32,0.0,42.0,2026-04-18,,Actif,10000,20000,2,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.579800,2026-09-11 14:41:42.579800
CPT-000164,CLI-000127,AG-CAS-05,1268905309,230985000000000229871662,Compte courant,MAD,2567.23,2567.23,2567.23,2567.23,595.21,0.0,44.45,2018-09-12,,Actif,5000,20000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:42.579800,2026-09-11 14:41:42.579800
CPT-000165,CLI-000128,AG-CAS-05,2957479711,230985000000000230663552,Compte courant,MAD,11074.53,11074.53,11074.53,11074.53,2427.84,0.0,28.75,2025-10-28,,Actif,10000,20000,2,True,False,,0,0,Faible,False,2026-09-11 14:41:42.579800,2026-09-11 14:41:42.579800
CPT-000166,CLI-000129,AG-MAR-01,6133440231,230910000000000231455439,Compte professionnel,MAD,315925.63,315925.63,315925.63,315925.63,86465.55,0.0,14.86,2018-10-09,,Actif,10000,10000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.580799,2026-09-11 14:41:42.580799
CPT-000167,CLI-000130,AG-MOH-01,7463977293,230010000000000232247329,Compte professionnel,MAD,166086.52,166086.52,166086.52,166086.52,32333.39,0.0,23.03,2026-04-08,,Actif,10000,50000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.581804,2026-09-11 14:41:42.581804
CPT-000168,CLI-000131,AG-BÉN-01,3314324992,230145000000000233039237,Compte courant,MAD,17482.29,17482.29,17482.29,17482.29,4226.73,0.0,14.6,2025-09-10,,Actif,10000,10000,2,True,True,,0,0,Faible,False,2026-09-11 14:41:42.582807,2026-09-11 14:41:42.582807
CPT-000169,CLI-000132,AG-SAF-01,9329797596,230387000000000233831144,Compte jeune,MAD,950.77,950.77,950.77,950.77,267.26,0.0,48.34,2017-04-17,,Actif,10000,10000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:42.583806,2026-09-11 14:41:42.583806
CPT-000170,CLI-000132,AG-SAF-01,6188310258,230387000000000234623043,Compte courant,MAD,7199.39,7199.39,7199.39,7199.39,1210.13,0.0,40.57,2022-08-17,,Actif,10000,20000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.584819,2026-09-11 14:41:42.584819
CPT-000171,CLI-000133,AG-KHO-01,4200131568,230924000000000235414948,Compte épargne,MAD,10624.77,10624.77,10624.77,10624.77,2258.1,0.0186,31.82,2019-11-07,,Actif,10000,20000,1,False,True,,0,0,Faible,False,2026-09-11 14:41:42.585801,2026-09-11 14:41:42.585801
CPT-000172,CLI-000134,AG-RAB-02,4196597838,230490000000000236206845,Compte courant,MAD,8188.19,8188.19,8188.19,8188.19,1089.59,0.0,35.65,2025-09-16,,Actif,20000,50000,2,True,False,,0,0,Faible,False,2026-09-11 14:41:42.585801,2026-09-11 14:41:42.585801
CPT-000173,CLI-000135,AG-AGA-01,4853761377,230584000000000236998766,Compte épargne,MAD,29538.58,29538.58,29538.58,29538.58,5131.7,0.0192,34.44,2020-03-07,,Actif,20000,50000,1,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.587019,2026-09-11 14:41:42.587019
CPT-000174,CLI-000136,AG-RAB-02,3606548169,230490000000000237790652,Compte courant,MAD,3199.2,3199.2,3199.2,3199.2,420.37,0.0,18.56,2017-06-02,,Actif,10000,20000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.587019,2026-09-11 14:41:42.587019
CPT-000175,CLI-000137,AG-CAS-01,2082017888,230985000000000238582560,Compte courant,MAD,2189.97,2189.97,2189.97,2189.97,260.59,0.0,33.42,2022-06-16,,Actif,5000,50000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.587799,2026-09-11 14:41:42.587799
